%time pelvisJoint_xPelvis.q pelvisJoint_xPelvis.qd pelvisJoint_yPelvis.q pelvisJoint_yPelvis.qd pelvisJoint_zPelvis.q pelvisJoint_zPelvis.qd pelvisJoint_forwardTilt.q pelvisJoint_forwardTilt.qd pelvisJoint_sideTilt.q pelvisJoint_sideTilt.qd pelvisJoint_rotation.q pelvisJoint_rotation.qd hipJointRight_flexion.q hipJointRight_flexion.qd hipJointRight_adduction.q hipJointRight_adduction.qd kneeJointRight_flexion.q kneeJointRight_flexion.qd kneeJointRight_varus/adduction.q kneeJointRight_varus/adduction.qd ankleJointRight_dorsiflexion.q ankleJointRight_dorsiflexion.qd ankleJointRight_inversion/eversion.q ankleJointRight_inversion/eversion.qd hipJointLeft_flexion.q hipJointLeft_flexion.qd hipJointLeft_adduction.q hipJointLeft_adduction.qd kneeJointLeft_flexion.q kneeJointLeft_flexion.qd kneeJointLeft_varus/adduction.q kneeJointLeft_varus/adduction.qd ankleJointLeft_dorsiflexion.q ankleJointLeft_dorsiflexion.qd ankleJointLeft_inversion/eversion.q ankleJointLeft_inversion/eversion.qd thoraxJoint_xThorax.q thoraxJoint_xThorax.qd thoraxJoint_yThorax.q thoraxJoint_yThorax.qd thoraxJoint_zThorax.q thoraxJoint_zThorax.qd thoraxJoint_forwardTilt.q thoraxJoint_forwardTilt.qd thoraxJoint_sideTilt.q thoraxJoint_sideTilt.qd thoraxJoint_rotation.q thoraxJoint_rotation.qd shoulderJointRight_flexion.q shoulderJointRight_flexion.qd shoulderJointRight_abduction.q shoulderJointRight_abduction.qd elbowJointRight_flexion.q elbowJointRight_flexion.qd shoulderJointLeft_flexion.q shoulderJointLeft_flexion.qd shoulderJointLeft_abduction.q shoulderJointLeft_abduction.qd elbowJointLeft_flexion.q elbowJointLeft_flexion.qd
0.0 -0.30554171779201444 0.9976601224257778 0.24226958910765256 -0.03950850888832806 0.8909235089076996 -0.029028481267839766 0.2826498525368282 0.1651883735586756 0.024004057615798217 0.044704243925666826 0.10742473201378147 0.4482683184423615 0.23942121695902224 0.7941525663629359 0.07347346265767479 -0.19388914203395313 0.18861089616883558 3.0169077456972877 0.10982297495994142 0.8313579740812834 -1.7268959809843725 1.7922229867479516 0.057822595189002464 0.22100819920214312 -0.4580477657480713 1.3324393721411625 0.04906285869956003 0.7966950683760345 0.11006794044465867 2.5860160306239797 0.06763813235108199 0.8352368810772468 -1.488454603402357 2.628598397189249 0.04043464094701215 0.9347353441391919 0.04199173636703421 0.0946434186262084 0.021712588836012583 0.1258752256127301 -0.2715306890423068 0.026305072841825688 0.29821534945732286 0.5138544378275458 0.0432138623210869 0.6054696390880778 0.1444686789318644 0.4229562791729921 0.1469775846877089 -0.14696028688314583 0.345232756315268 -0.038732523111055295 0.8373583693110515 0.3952238628542983 -0.2834757171954995 0.20045330190022237 0.3040021826408512 0.3166776964645952 0.5930423064966353 0.081232931029595
0.005 -0.2985253522312813 1.7532342280329578 0.24174413906924294 -0.06431227459359817 0.8904728277269658 -0.047373973615631414 0.2822687500136355 0.16633090735758904 0.023285659351037623 0.04819815474103678 0.10848115766394278 0.4516002324223944 0.2412334851876402 0.798011351005515 0.07110095672014954 -0.19035352521686894 0.20134670019089862 3.01333147016292 0.11261869665937774 0.8352143946671441 -1.7207695283121536 1.788453143386753 0.057703432404373894 0.22502073398544217 -0.4552101677753874 1.3115361407517714 0.0509897254065349 0.7902565969459415 0.1184228340207199 2.629968692375325 0.06859391337558607 0.8215516605505705 -1.4810473237775545 2.514660038717169 0.04292525944191262 0.9177108100912782 0.04187486850317078 0.02341870701896487 0.022064699520542096 0.1207309336261653 -0.2715025987323048 0.04876265010425778 0.2991719688449246 0.5140797656538251 0.045208161207909325 0.605552891191801 0.1453347620908881 0.42630506947083685 0.14384168146562334 -0.13396264177431805 0.344095353167244 -0.03833915921171413 0.8376278534233912 0.39463650414421253 -0.2841615551799218 0.20371667302234756 0.3048335393565944 0.3186417429136817 0.5924876851775833 0.08371068892369819
0.01 -0.29048811589018253 1.7114165092024578 0.24112278537808926 -0.06914218750987763 0.8900052901068263 -0.030143831405770857 0.2818544485334682 0.1599191332030125 0.022448674765866868 0.018797872392680548 0.1094132278405743 0.41942251936304054 0.24281780883538082 0.7379458334952067 0.06860091505509705 -0.22161559224379923 0.21469622227478302 3.1540076176520855 0.11574064937610785 0.9232316593961184 -1.713656596627648 2.1319527054648404 0.05760387823691654 0.21734433490553845 -0.45188414897445217 1.4789362076369965 0.05307420549927297 0.8705322068716925 0.1266578440359823 2.4943105736967457 0.07023590230720592 0.9639017887483851 -1.4707342965648353 3.73316575634809 0.04553594884333231 1.0306391180365386 0.041655218207098235 0.025140211938162196 0.022420514725222013 0.12659762505539762 -0.27146896182488195 0.04526139598021978 0.3001714805677147 0.521904135361571 0.04732509318029062 0.647061810516304 0.14608763351933426 0.39499004677062177 0.1404569825614854 -0.24822925403754686 0.34295013078026537 -0.03857288992086744 0.8378257294202722 0.3856485242591844 -0.28480091548503006 0.20781448620460546 0.30567595970498407 0.31888856880556826 0.5919384488139804 0.07336199309648746
0.015 -0.28281142658631375 1.6253927021988297 0.24049461012930318 -0.06892910674806953 0.8896459644597564 -0.008481669644705182 0.28141954357325644 0.17615366637646332 0.0213007631174416 0.00021475504161511116 0.11005778957796128 0.3877271066520242 0.24390863457957299 0.6741685265498945 0.0658514073180926 -0.2255348984798176 0.22902672224315263 3.3646999360317635 0.11937161083077225 1.0346099481990174 -1.7047791133568622 2.5314052928076656 0.0575476021462367 0.23678039439106144 -0.44769683496147444 1.682652189481837 0.055310952868024836 0.9963001520221239 0.1333218223427421 2.3506579410601534 0.07270064981575353 1.0810254077715529 -1.4545117347565555 5.389366844415116 0.04816818619340085 1.0941078402171618 0.041484501295385265 0.031231378757536406 0.022812872565604388 0.137785764728937 -0.2714474375566837 0.04454197790392682 0.3012870787580637 0.5589761987025262 0.04965493908243601 0.7287802655554604 0.14656912424244475 0.37568578858820156 0.13656832652558382 -0.34163774996216006 0.3417672038752556 -0.04146189719361529 0.8378982066013329 0.3894931905440318 -0.2853921058318607 0.2372867737612157 0.3065487585149367 0.34152276379092295 0.5914033618737473 0.06683912384289097
0.02 -0.2753576486980125 1.6171214905560298 0.2398485934406284 -0.06854098857474557 0.889387322138995 0.011227487261788592 0.2810596402805814 0.21600281785912906 0.019813902432743915 -0.0073219742926441955 0.11041313116186265 0.3642274856510641 0.2444136216824595 0.5958695329109789 0.06291323718768402 -0.20157434525507545 0.24431449301434238 3.576883879972323 0.12354454991006325 1.1520515961875744 -1.6940617034028524 2.919303445752883 0.05757378234048642 0.25375636162298526 -0.4427775780851534 1.8122631144291932 0.05766217849759463 1.1226976834041973 0.13766227411418624 2.2537542806978714 0.0754167917326705 1.0677642231663258 -1.432727177127028 6.485392677205892 0.05060282188641224 1.0404313669794432 0.04133729215985188 0.03618205670203145 0.02324573309272262 0.1500280087839352 -0.27143789874654783 0.046984552499298 0.30257590182730276 0.6164593130827816 0.05225710665593747 0.8366612648130676 0.14679423747666934 0.37777380287509427 0.1322128784909058 -0.37738100013123965 0.3405162470264428 -0.06274073396504809 0.8378577539575333 0.3912923920520839 -0.2858946156531355 0.29634900041052514 0.3075055772554025 0.3820683241820799 0.590900929656536 0.06986262791033084
0.025 -0.2677893624439258 1.6518148743139647 0.23916090192207026 -0.07181675947829923 0.8892100284064782 0.03068590946958448 0.2808396650352001 0.257829617453527 0.01803755859468177 -0.02943800280066944 0.11051001487879746 0.3382289110232471 0.24427651793567534 0.5013374652262749 0.05988545048019282 -0.19688033882808653 0.2605350622620869 3.7727076104755906 0.1282668270122281 1.2657752295607765 -1.6814483701174683 3.3403524430209877 0.05769754715700341 0.26506105972775373 -0.4374519483742657 1.8479353676456065 0.0601322622427429 1.2305119596376817 0.13991702956277713 2.247530259771511 0.07786066111175564 0.9882749514100988 -1.4082971511892497 6.6783758199755585 0.05269461301870423 0.9639215150997025 0.04116726472316085 0.03164735400515986 0.023710596999218764 0.1587319352874369 -0.2714325727509105 0.04902693028385981 0.304020253349992 0.6523149115229079 0.055206464263919994 0.9487876666784637 0.14681905632752282 0.3775883246134154 0.12751048523362093 -0.40540770304640117 0.3391456322930274 -0.08815428052978574 0.8376853379412517 0.37683651826454045 -0.2862275924618882 0.36202277086730483 0.30862396286539623 0.4353977089147185 0.5904501334588562 0.08389589550234079
0.03 -0.26015211685601414 1.6460523228090624 0.23843485098657222 -0.07939527803821003 0.8891338674235257 0.053067067829669884 0.2807408725445367 0.2738554043043136 0.01602668309633157 -0.08669646209090304 0.11033742917237252 0.282512254693178 0.2434327808855603 0.3913599039503798 0.05679121472992582 -0.2510120714129046 0.2778308594659259 3.972579178490795 0.13359242313056835 1.3894817806761026 -1.6666130166525723 3.8107134991092915 0.05789884523361083 0.27314220514195686 -0.43207441790780104 1.8221008927220839 0.062786288597877 1.3167066034335795 0.1412399775851973 2.365806046611878 0.0800323325444543 0.9579111961910631 -1.3852610322963412 5.901037395867085 0.05452684626779036 0.9553918193990829 0.040981255899601804 0.025145897850930278 0.024196608411974414 0.1623926345727621 -0.27142575711306566 0.04864264980404066 0.3055123295847745 0.6385770849719363 0.05858369481139327 1.0494208819414306 0.14665407772491934 0.33985487414225063 0.12253488979612437 -0.452317250960007 0.3375956724414713 -0.11079674830283656 0.8373002323423107 0.33753633556218365 -0.2862989671149757 0.4308756827470548 0.3099778915299159 0.5006419985183731 0.5900595807765616 0.10408188452281819
0.035 -0.25257401571386806 1.6292275223462855 0.23767908816844177 -0.08923832115537494 0.8891777358857645 0.07642468102420519 0.2806896493008715 0.2567682417352353 0.013813791852602297 -0.15790940955874855 0.10985135911744794 0.20583565497877226 0.24187195308854026 0.270825492224131 0.05356081002775359 -0.33902815669920594 0.2963734622574245 4.194065714528479 0.13962140719047353 1.5342557046439282 -1.6492752249488376 4.292947552080818 0.058165757626885875 0.28755192486635084 -0.4269975982832792 1.772217434503078 0.06571110523374514 1.383836612210707 0.1431276646032656 2.703321308222855 0.08232547924136345 1.0303148135870648 -1.3674788839023866 4.636669640630332 0.05632992711297749 1.0296712900377578 0.04079954994401067 0.022703978269181288 0.02469140204963595 0.16148536189403012 -0.2714156185042318 0.04814290898290031 0.30690755987860596 0.585082253623165 0.06241735422715804 1.140472659427253 0.14627948920325867 0.2771388676504016 0.11731934153834986 -0.48900617791768614 0.33583712802069277 -0.12775523629379323 0.8366300719546718 0.2930640850107168 -0.28605155023319084 0.5155406747944893 0.3116025209873297 0.571043362367391 0.5897204074278989 0.1188558737581338
0.04 -0.24503175942029598 1.6259660495096424 0.23689136164289162 -0.0999694294650587 0.889339957340666 0.09849074393388221 0.2805943544768581 0.21254505976000418 0.011410438402573143 -0.21969159121067344 0.10902554884739626 0.13577894766642243 0.2396488052928721 0.13796751792904494 0.05007563874553912 -0.43231904270559196 0.3162560598269861 4.43992778697586 0.14645176793263182 1.6986979215463376 -1.6293567468153103 4.776255666316491 0.05850534664901402 0.3105293963821051 -0.42249715959318873 1.7120520395715801 0.06898349801939888 1.435344092962638 0.1469921719233886 3.3435501352847012 0.0851830325487385 1.163855048890933 -1.3571373306843422 3.6080451180236457 0.05832043676666181 1.1624124751115663 0.040631721860389505 0.026214422244051242 0.025182690395562504 0.1586996591637363 -0.27140057795635203 0.048349128901344116 0.3080732183307167 0.5067701640232085 0.066663038534163 1.2210009334741612 0.14570673446954366 0.2224415404596377 0.11189604601080329 -0.5083449148889305 0.33388478568539415 -0.13943838222020008 0.8356563061229632 0.25512456371265396 -0.2854641539540952 0.6152897364830605 0.31349371183647184 0.6357445660763748 0.5894102339672888 0.12280992109938073
0.045 -0.23748464305506922 1.6289580911262678 0.23606288218444066 -0.11025292442913051 0.8896127075103454 0.1185004222890471 0.28036799876512 0.15765188804830477 0.008803831131420536 -0.26438812397861544 0.10790211830280622 0.10568141389215097 0.23678193976322265 -0.01070257527905738 0.046197627245211384 -0.5222914643817639 0.3375395629641865 4.704495494288735 0.15411955366487748 1.8751603655613138 -1.6067994296012909 5.282396999183744 0.0589004046864813 0.31492094298808215 -0.41871230493122386 1.62330904959309 0.07263977479832298 1.4787075041588897 0.15397238350792553 4.173107182047952 0.08878340119937814 1.272567091583162 -1.354138192717645 2.9022202828797825 0.06058738932583121 1.3429480073693472 0.040487062419818164 0.03468382337555467 0.02566462614304927 0.15788730354105285 -0.2713787045753099 0.04890267787550874 0.30891621611925235 0.43099722951574826 0.07123089558030722 1.283916278098941 0.14501090491978874 0.21917977740128036 0.10627464098995687 -0.5273961603835441 0.3317805578857632 -0.14646458431915843 0.8343788464760143 0.22327380659095056 -0.28453099472742704 0.733553380830011 0.31562000888150543 0.686724862447483 0.5890975053555236 0.11978551490388116
